,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
199,-0.8521306835231489,3,0.5303152440533736,-0.09278837059696284,1,0,1,3,3,4,0,23,3,3,0,2,8,5,1.084114532533432,0.9755751289855119,3,1,9,11,1,0.8770546712431966,3,2,2,5,3,3,6,1.4132509468175218,1,-0.2886528311122454,0.13076193907993694,1.4948420665088131,2,4,1,4,1.4241576086788237,-0.7951632272572445,-0.12024172373467251,0.37604445721098995,1,0,2,0,3,1,4,7,7,1,4,5,1.0628470222267627,3,3,1.7920599880529329,3,3,2,-0.7521758378613593,-0.31193166524373706,-0.3593249004055313,-0.11633928614822256,2.779758152362058,-0.0686917475382071,0,0,0,-0.08768781151769864,1,2009,8,4
200,-0.8521306835231489,4,0.645747261394846,-0.19752039281460448,1,0,1,3,3,0,0,15,3,3,0,2,4,5,1.0509937888999847,0.9271216084956886,1,1,9,11,3,-0.5744104693040701,2,2,2,4,3,1,1,-0.9730181828073765,1,-0.2886528311122454,1.2536563858791059,0.1449545431187541,2,4,1,4,-0.10771416494092492,-0.7951632272572445,-0.12024172373467251,-0.7509297603131094,0,0,2,0,2,1,2,5,7,0,0,5,1.0211566694093004,2,2,-0.15430631567935563,3,3,2,0.3013306155688838,0.26179757450306473,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,3,2010,8,4
201,-0.8521306835231489,3,0.5014572397180056,-0.0392698061335938,1,0,1,3,3,4,0,18,3,3,0,2,6,6,0.1898544544303562,-0.3811234447295421,1,1,6,8,3,-0.5744104693040701,2,2,1,3,3,1,5,0.4328628025690571,2,1.4414293357642747,-0.6593391938493169,0.3159706989536434,2,2,1,4,0.3011299908562377,-0.7951632272572445,-0.12024172373467251,-0.45014947928471805,0,1,2,0,3,1,2,6,7,2,2,1,0.062278554607666944,1,2,9.293437633075084e-05,3,3,2,1.1473282221113519,0.5486621943764657,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,3,0,-0.08768781151769864,2,2008,8,4
202,0.5292936979378743,3,-0.21999286866619638,-0.352463652478216,1,0,1,3,3,0,0,24,1,3,0,0,6,6,-1.5655449581423482,-1.6893684979547727,1,1,5,6,3,-0.5744104693040701,2,3,0,2,3,1,2,0.3802245129449785,1,-0.2886528311122454,-1.28417561989079,-1.0042740240917014,2,3,1,4,-0.7701452021818973,0.22459273591954823,-0.12024172373467251,-0.39113562667788176,0,0,2,0,2,1,2,6,6,0,0,5,-2.2723812031702235,1,1,-0.3508144521138656,3,3,2,-0.7521758378613593,-0.704483250333654,1.7029285135838468,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,5,2006,0,4
203,-0.023276054646534976,4,-1.6628930854346002,-0.6092324954653909,1,0,1,3,3,4,0,13,3,3,4,2,6,5,1.084114532533432,0.9271216084956886,1,1,9,11,1,0.5612779040248981,3,2,2,4,3,3,6,0.47892130599012595,1,-0.2886528311122454,-0.8630902023411017,-0.4775442641202427,2,4,1,4,-0.8141347632486806,-0.7951632272572445,-0.12024172373467251,-1.270632397786216,1,0,1,0,1,1,3,3,7,1,4,5,1.0628470222267627,2,2,-0.24788161874340794,3,3,2,0.437009476995506,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,1,2008,8,4
204,0.5292936979378743,4,-0.21999286866619638,-0.7032407603841927,1,1,1,3,3,4,0,24,3,3,0,0,5,7,-0.8037678545730613,-1.6893684979547727,1,1,0,0,3,-0.5744104693040701,2,2,1,3,3,1,2,-0.2887204176943542,1,-0.2886528311122454,-0.3605043813946995,-0.7694118367451203,2,2,1,4,-1.1453502818691668,0.4972915215780613,-0.12024172373467251,-0.44063111596103477,0,0,1,1,2,1,2,5,7,0,0,1,-1.2718127355511275,1,1,-1.090059346319879,3,3,2,-0.7521758378613593,-0.17604842425107345,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,1,0,-0.08768781151769864,4,2009,8,4
205,-0.8521306835231489,3,1.1940493437668396,0.13371341907946793,1,0,1,3,3,0,0,16,3,3,0,2,7,5,0.6204241216651706,0.24877232163816154,1,1,3,4,3,-0.5744104693040701,2,2,2,4,3,1,1,-0.9730181828073765,1,-0.2886528311122454,1.9396181144681142,0.8358598126917066,2,4,1,4,0.722912252849513,-0.7951632272572445,-0.12024172373467251,-0.1398508349326434,0,0,2,0,3,1,2,5,7,0,0,5,0.4791820827822902,2,2,0.1264195935128014,3,3,2,-0.7521758378613593,-0.19114656213914719,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,5,2009,8,4
206,-0.8521306835231489,3,-0.5085729120198772,0.31631795925223644,1,0,2,3,3,1,0,3,9,3,0,2,5,5,-0.3069567000713526,-1.1079262520768924,1,1,3,4,3,-0.5744104693040701,2,3,1,3,3,1,1,-0.9730181828073765,1,-0.2886528311122454,1.2966704876718158,0.18827863593025937,2,2,1,4,1.3801680476120404,-0.7951632272572445,-0.12024172373467251,0.3436820219104668,0,0,1,1,3,1,2,8,5,1,3,5,-0.6881477961066549,2,1,-0.5800739446207938,3,3,2,-0.7521758378613593,-0.2515391136914421,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,3,2007,8,4
207,-0.8521306835231489,3,-1.6628930854346002,0.1980559628725071,1,0,2,3,3,4,0,19,3,3,0,2,4,5,-0.3731981873382471,-1.2048332930565393,1,1,10,12,3,-0.5744104693040701,2,2,2,3,3,1,5,-0.054041376453670215,3,1.6088566422361956,-0.4352130845083539,0.0970700194849851,2,2,1,4,-0.1620542109645984,-0.7951632272572445,-0.12024172373467251,-0.7909068862725792,1,0,1,0,3,1,2,6,7,1,1,5,-0.7715285017415795,2,1,-0.7531882552892906,3,3,2,2.0811180331063404,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,2,0,-0.08768781151769864,4,2008,8,4
208,0.805578574230079,3,-1.6628930854346002,0.3855713825559593,1,0,2,2,3,4,1,5,3,3,0,5,7,5,0.5541826343982761,0.2003188011483382,1,1,6,8,1,0.13470227111596866,3,2,1,4,3,4,6,1.362805919261113,1,-0.2886528311122454,-1.0758968112102991,0.22704229791950092,2,4,1,4,0.04495548817320543,1.2260160076234996,-0.12024172373467251,1.0404262172040826,1,0,2,1,3,1,2,7,7,1,4,5,0.3958013771473655,3,2,-0.08880360353451897,3,3,2,-0.2733092681203397,0.12591433351040118,-0.3593249004055313,-0.11633928614822256,2.4927024811560705,-0.0686917475382071,0,0,0,-0.08768781151769864,4,2007,8,4
209,-0.8521306835231489,3,0.5014572397180056,-0.22718611394036708,1,0,1,3,3,4,0,19,3,3,0,2,6,7,-0.24071521280445807,-1.0110192110972458,3,1,3,4,4,0.8659747846741335,2,2,1,4,3,1,3,0.7530790644488689,1,-0.2886528311122454,-0.5936860911130752,0.07882829619593025,2,4,1,4,-0.1827551808783788,-0.7951632272572445,-0.12024172373467251,-0.8061362675904724,1,0,1,0,3,1,2,6,7,0,0,5,-0.6047670904717302,2,2,0.14513465412561188,3,4,2,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,3,0,-0.08768781151769864,7,2008,8,4
210,-0.5758458072309443,3,0.27059320503506096,-0.49237360751728554,1,0,1,3,3,4,0,15,3,3,0,2,5,6,-1.532424214508901,-1.6893684979547727,1,1,8,10,3,-0.5744104693040701,2,2,1,3,3,1,3,0.05342846486215701,1,-0.2886528311122454,-0.38767118252693744,-0.441060817542133,2,2,0,0,-0.7727328234211198,-0.7951632272572445,-0.12024172373467251,-1.2401736351504296,1,0,1,0,2,1,2,5,7,0,0,0,-3.9335353847815136e-15,0,0,-2.212962983088507,0,0,2,-0.7521758378613593,-0.704483250333654,1.2119157959673281,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,4,2008,8,4
211,-0.8521306835231489,3,0.7323212744009502,-0.009704307038661467,1,0,1,3,3,0,0,15,3,3,0,2,6,5,1.2497182507006683,1.1693892109448056,1,1,9,11,3,-0.5744104693040701,2,2,2,4,3,2,6,-0.8940607483712586,1,-0.2886528311122454,1.3781708910685297,0.3524541455317531,2,4,1,4,0.127759367828327,-0.7951632272572445,-0.12024172373467251,-0.5776955478220739,0,0,2,0,3,1,3,6,7,0,0,5,1.2712987863140743,2,2,-0.06073101261530326,3,3,2,0.04593511170700671,-0.37232421679603195,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,3,2010,8,4
212,0.805578574230079,1,0.41488322671190137,-0.18809952191655827,1,0,1,3,3,4,0,6,3,3,0,5,7,5,1.2497182507006683,1.1693892109448056,1,1,9,11,3,-0.5744104693040701,2,2,2,4,3,1,6,0.8298432368173169,1,-0.2886528311122454,-1.1075914125312434,-0.35897306274138613,2,4,1,4,-0.5967745791539866,1.3130962921194955,-0.12024172373467251,0.6406549576093848,1,0,2,1,3,1,3,7,7,1,3,5,1.2712987863140743,2,2,0.8001617755739782,3,3,2,0.5886505574134955,0.9261156415783091,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,7,2009,6,5
213,-0.8521306835231489,3,-0.42199889901377297,0.3057946460150571,1,0,3,3,3,1,0,13,3,3,0,2,5,5,0.7860278398324068,0.49103992408727837,1,1,9,11,3,-0.5744104693040701,2,2,2,4,3,1,5,0.5973574576443029,1,-0.2886528311122454,-0.6638669940380233,-0.1537536757395191,2,4,1,4,-0.44669254727907876,-0.7951632272572445,-0.12024172373467251,-1.000310879393611,0,1,1,0,3,1,2,5,7,0,0,5,0.7293241996870642,1,2,0.48200574515620026,3,3,2,1.0355926891717806,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,7,2006,8,4
214,0.805578574230079,3,-1.6628930854346002,0.038402267759872495,1,0,2,3,3,2,0,13,3,3,0,5,6,7,0.1898544544303562,-0.3811234447295421,1,1,3,4,1,0.27320085322925747,2,2,1,4,3,1,6,-0.14396512122813787,1,-0.2886528311122454,-0.5801026905469563,-0.8400985144902079,2,4,1,4,-1.2255665402850657,0.8158220359186774,-0.12024172373467251,-0.2350344681694761,0,0,1,1,3,1,2,6,7,0,0,5,-0.06279250384472004,3,1,-0.8140122022809246,3,3,2,-0.7521758378613593,-0.16095028636299974,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,3,2,0.8196560661262992,3,2010,8,4
215,-0.8521306835231489,3,0.41488322671190137,-0.050695117648245615,1,0,2,3,3,4,0,19,3,3,0,2,5,6,-0.47256041823858885,0.5394934445771017,1,1,3,4,1,-0.21985409909405068,2,2,1,3,3,1,4,-0.18344383844619686,1,-0.2886528311122454,0.3231934470999558,0.028663557151029417,2,2,1,4,0.18986227756966814,-0.7951632272572445,-0.12024172373467251,-0.5320074038683943,0,1,1,0,2,1,3,6,6,1,2,5,-0.8965995601939665,1,1,-0.12155495960693728,3,3,2,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,3,0,-0.08768781151769864,5,2006,8,4
216,-0.8521306835231489,3,0.21287719636432478,-0.2071417077743113,1,0,1,3,3,4,0,13,3,3,0,2,7,5,1.084114532533432,0.9271216084956886,1,1,9,11,1,0.8992144443813228,3,2,2,4,3,2,6,1.1018077332083898,1,-0.2886528311122454,-0.17486457365774008,0.863222397625289,2,4,1,4,0.7073865254141778,-0.7951632272572445,-0.12024172373467251,-0.1512728709210633,1,0,2,0,3,1,3,8,7,0,0,5,1.0628470222267627,1,2,0.05155935106155954,3,3,2,0.35719838203866944,0.7751342626975717,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,4,2008,8,4
217,1.0818634505222837,4,-0.017986838318619847,-0.06121843088542492,1,1,1,3,3,4,0,24,3,3,0,5,4,4,-1.532424214508901,-1.6893684979547727,1,1,5,6,3,-0.5744104693040701,2,2,1,3,3,1,1,-0.9730181828073765,1,-0.2886528311122454,0.26885984483547987,-0.8469391607236034,2,1,0,4,-0.9124643703391375,0.3918785456092243,-0.12024172373467251,-0.356869518712622,0,0,1,0,3,1,2,8,7,0,0,1,-1.6053355580908262,1,1,-1.2304223009159576,3,3,2,-0.7521758378613593,1.892396466415028,0.6227005348275059,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,9,2006,8,3
218,0.5292936979378743,3,-1.6628930854346002,0.5154591345120011,1,0,2,3,3,0,0,14,3,3,0,0,7,9,-1.0687338036406395,1.0240286494753355,1,1,9,11,1,1.1540518354697742,3,3,1,3,3,1,4,-0.2251158177319258,1,-0.2886528311122454,-0.2495732767713945,-0.5915550346768355,2,4,1,4,-0.06631222511336414,1.0770628894066647,-0.12024172373467251,0.8348295694125236,0,1,1,1,3,1,3,8,7,2,3,5,-1.6470259109082885,1,2,-0.19641520205817917,3,3,2,-0.7521758378613593,1.09219515834712,2.095738687677062,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,5,2008,8,4
219,-0.023276054646534976,3,-0.42199889901377297,-0.7523495554910294,1,0,1,3,3,4,0,0,3,3,4,2,7,5,1.1172352761668793,1.0240286494753355,1,1,9,11,1,-0.4857713767515652,3,2,2,4,3,3,6,-0.9379259897246575,1,-0.2886528311122454,1.504949296352307,0.4345419003324999,2,4,1,4,0.22091373244033874,-0.7951632272572445,-0.12024172373467251,-0.5091633318915544,0,0,2,0,2,1,3,5,7,0,0,5,1.1045373750442251,3,2,-0.16366384598576086,3,3,2,0.10978398767247599,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,3,2006,6,5
220,-0.8521306835231489,3,0.4437412310472694,-0.15302181112596058,1,0,2,3,3,4,0,13,3,3,0,2,7,5,1.1503560198003264,1.0240286494753355,1,1,9,11,3,-0.5744104693040701,3,2,2,4,3,2,1,-0.9730181828073765,1,-0.2886528311122454,2.107146721450248,1.0045957531154641,2,4,1,4,0.8678190422459757,-0.7951632272572445,-0.12024172373467251,-0.03324516570739075,0,0,2,0,2,1,3,5,7,0,0,5,1.1462277278616873,2,2,0.9452034953232593,3,3,2,2.0491935951236058,-0.20624470002722092,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,4,2006,6,5
221,0.805578574230079,3,-1.6628930854346002,-0.2454265235514779,1,0,2,3,3,4,0,16,3,3,0,5,6,5,1.0178730452665374,0.8302145675160418,1,1,9,11,3,-0.5744104693040701,3,2,2,4,3,1,1,-0.9730181828073765,1,-0.2886528311122454,1.0023634754059048,-0.10814936751688198,2,4,1,4,-0.3949401224946278,2.0853609204129318,-0.12024172373467251,1.4306791134750965,0,0,2,1,4,1,3,8,7,1,3,3,0.9794663165918381,2,2,-0.3882445733394865,3,3,2,0.20555730162067992,-0.009968907482262408,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,12,2009,4,4
222,0.805578574230079,3,0.7900372830716863,0.09602993548728297,1,0,1,3,3,4,0,21,5,3,0,5,6,6,0.1236129671634617,-0.4780304857091888,1,1,9,11,3,-0.5744104693040701,2,2,1,4,3,1,5,0.23327595441109236,1,-0.2886528311122454,-0.9151599045112244,-0.7853733446230433,2,2,1,4,-0.9098767490999149,0.9029023204146732,-0.12024172373467251,0.06955315818838859,1,0,2,1,3,1,2,6,7,1,3,5,-0.14617320947964468,2,2,-0.1823789065985713,3,3,2,0.9158760467365256,2.435929430385682,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,3,0,-0.08768781151769864,2,2006,8,4
223,-0.8521306835231489,3,0.3571672180411652,-0.0016865445722391405,1,0,1,3,3,2,0,19,3,3,0,2,4,6,-0.008870007370327306,-0.6718445676684823,1,1,3,4,3,-0.5744104693040701,2,2,1,3,3,1,5,0.17625114065167385,2,0.8275292120338965,-0.921951604794284,-0.441060817542133,2,3,1,4,-0.7727328234211198,-0.7951632272572445,-0.12024172373467251,-1.2401736351504296,0,0,1,0,2,1,2,4,7,0,0,1,0.4374917299648279,1,2,0.48200574515620026,3,3,2,0.9717438132063112,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,3,2009,8,0
224,-0.8521306835231489,3,1.3094813611083118,0.2961733310553503,1,0,1,3,3,4,0,23,3,3,0,2,10,5,1.0509937888999847,0.8786680880058652,3,1,9,11,1,4.533417239034021,4,2,2,5,3,4,6,-0.8501955070178597,1,-0.2886528311122454,4.004295000518199,3.0431083306673434,2,4,1,4,3.181152430110934,-0.7951632272572445,-0.12024172373467251,1.6686381965671784,0,0,2,0,3,1,4,8,7,1,5,5,1.0211566694093004,3,3,2.316081685211626,3,3,2,1.2271393170681884,0.8808212279140878,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,6,2009,8,4
225,-1.680985312399763,4,-1.0568749943918705,-0.8856448564953007,1,0,1,3,3,4,0,4,3,3,3,5,5,5,-0.008870007370327306,-0.6718445676684823,1,1,3,4,1,0.2122614770994104,2,2,1,3,3,1,1,-0.9730181828073765,1,-0.2886528311122454,0.14208143955170277,-0.9746312237469874,2,2,1,4,-1.378236193399196,0.7447828564614177,-0.12024172373467251,-0.406365007995775,0,0,2,1,3,1,2,6,7,0,0,1,0.5208724355997526,1,1,-0.9029087401917744,3,3,2,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,5,2009,0,0
226,0.805578574230079,3,0.7034632700655821,-0.05680866152889264,1,0,2,3,3,4,0,22,3,3,0,5,7,5,0.7860278398324068,0.49103992408727837,1,1,9,11,1,1.0321730832100802,3,2,2,4,3,1,6,0.2661748854261415,1,-0.2886528311122454,0.16019264030652805,0.3319322068315664,2,4,1,4,0.1329346103067721,2.197648655684084,-0.12024172373467251,1.91230829765347,0,0,2,1,4,1,3,9,7,1,3,5,0.6876338468696018,2,3,1.1604266923705797,3,3,2,1.0355926891717806,1.0167044689067515,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,6,2007,8,0
227,-1.680985312399763,4,-1.0568749943918705,-0.866702892668378,1,0,1,3,3,4,0,4,3,3,3,5,6,6,-0.041990751003774564,-0.7202980881583056,1,1,3,4,1,0.1291623278314371,2,2,1,3,3,1,3,-0.2689810590853247,1,-0.2886528311122454,-0.9174238046055776,-1.3098228891833703,2,2,1,4,-1.7586165155649107,0.35979633553175216,-0.12024172373467251,-1.006021897387821,0,0,1,1,2,1,2,5,7,0,0,1,0.3541110243299032,1,1,-0.9029087401917744,3,3,2,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,9,2008,8,4
228,-0.8521306835231489,3,0.3571672180411652,-0.20002594358536147,1,0,1,3,3,2,0,3,2,3,0,2,5,5,-0.14135298190411633,-0.8656586496277757,1,1,3,4,3,-0.5744104693040701,2,2,1,3,3,1,5,0.8737084781707157,1,-0.2886528311122454,-1.1257026132860688,-0.33161047780780384,2,2,1,4,-0.6485270039384375,-0.7951632272572445,-0.12024172373467251,-1.1487973472430701,0,0,1,0,3,1,2,5,7,1,2,1,-0.18786356229710702,1,1,-0.6408978916124278,3,3,2,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,3,0,-0.08768781151769864,5,2010,8,4
229,-0.023276054646534976,3,-0.42199889901377297,-0.7351113661882215,1,0,1,3,3,4,0,0,3,3,4,2,7,5,1.1172352761668793,1.0240286494753355,1,1,9,11,1,-0.4857713767515652,3,2,2,4,3,3,6,-0.9379259897246575,1,-0.2886528311122454,1.7879368081464524,0.7195688267239819,2,4,1,4,1.0153134528816612,-0.7951632272572445,-0.12024172373467251,0.07526417618259855,0,0,2,0,2,1,3,7,7,1,3,5,1.1045373750442251,3,2,-0.20109396721138179,3,3,2,0.3891228200214041,-0.4025204925721794,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,5,2009,8,4
230,-0.8521306835231489,3,0.4437412310472694,-0.17607287821692477,1,0,1,3,3,4,0,19,3,3,0,2,6,6,-0.40631893097169436,-1.2532868135463626,3,1,5,6,1,0.6443770532928714,2,2,1,3,3,1,1,-0.9730181828073765,1,-0.2886528311122454,1.4189210927668867,0.3114102681313797,2,2,1,4,0.08118218552232111,-0.7951632272572445,-0.12024172373467251,-0.6119616557873337,1,0,1,0,3,1,2,6,7,0,0,5,-0.8132188545590419,2,1,-0.7531882552892906,3,3,2,-0.7521758378613593,-0.704483250333654,1.604725970060543,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,4,2010,8,4
231,0.805578574230079,3,3.3583996689194455,0.4631432344185953,1,0,2,3,3,4,0,22,3,3,0,5,8,5,0.7860278398324068,0.5394934445771017,1,1,9,11,1,2.2288008326688957,3,2,2,4,3,1,6,0.5381393818172144,1,-0.2886528311122454,0.46581915304420507,0.9225079983147172,2,4,1,4,0.8471180723321954,2.1930654828158738,-0.12024172373467251,2.4339146077913134,1,0,2,1,4,1,4,9,7,1,3,5,0.6876338468696018,3,3,1.5768367910056127,3,3,2,-0.7521758378613593,1.4998448813251108,2.9468273982123607,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,7,2009,8,4
232,-1.680985312399763,4,-1.0568749943918705,-0.8856448564953007,1,0,1,3,3,4,0,4,3,3,3,5,6,5,0.024250736263119944,-0.623391047178659,1,1,3,4,1,1.0709526862018008,2,2,1,3,3,1,1,-0.9730181828073765,1,-0.2886528311122454,-0.19071187431821224,-1.3098228891833703,2,2,1,4,-1.7586165155649107,0.35979633553175216,-0.12024172373467251,-1.006021897387821,0,0,1,1,2,1,2,5,7,1,1,5,-0.27124426793203166,1,1,-0.8654786189661534,3,3,2,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,6,2006,8,4
233,-0.8521306835231489,3,0.5014572397180056,0.013346760052302724,1,0,1,3,3,0,0,13,3,3,0,2,5,6,0.15673371079690895,-0.42957696521936545,1,1,3,4,3,-0.5744104693040701,2,2,1,3,4,3,2,-0.5738444864914468,5,4.1264672506658275,-1.28417561989079,-0.3726543552081773,2,2,1,4,-0.6951041862444435,-0.7951632272572445,-0.12024172373467251,-1.18306345520833,1,0,1,0,3,1,2,5,7,0,0,5,-0.10448285666218236,1,1,-0.771903315902101,3,3,2,2.160929128063177,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,3,0,-0.08768781151769864,2,2010,8,4
234,0.805578574230079,3,-1.6628930854346002,-0.26717470424164846,1,0,1,3,3,4,0,16,3,3,0,5,6,5,1.0178730452665374,0.8302145675160418,1,1,9,11,-1,5.840077280220002e-17,3,2,2,4,3,1,6,0.3977706094863381,1,-0.2886528311122454,-0.7521590977177967,-0.4501816791866604,2,4,1,4,-0.7830833083780101,1.7255818502584228,-0.12024172373467251,0.8462516054009436,1,0,2,1,4,1,3,8,7,2,3,3,0.9794663165918381,3,2,-0.15430631567935563,3,3,2,1.546383696895535,0.020227368293885054,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,5,2010,8,4
235,-1.680985312399763,4,-1.0568749943918705,-0.8856448564953007,1,0,1,3,3,4,0,4,3,3,4,5,6,3,-0.008870007370327306,-0.6718445676684823,1,1,3,4,1,2.771715274552988,2,2,1,3,3,1,5,-0.18783036258153674,1,-0.2886528311122454,-1.0011881080966447,-1.3098228891833703,2,2,1,4,-1.7586165155649107,0.35979633553175216,-0.12024172373467251,-1.006021897387821,0,0,1,1,2,1,2,5,7,0,0,1,-0.312934620749494,1,1,-0.9777689826430161,3,3,2,-0.7521758378613593,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,8,2008,8,4
236,-0.8521306835231489,3,0.21287719636432478,-0.17476999181613115,1,0,1,3,3,2,0,13,3,3,0,2,7,5,1.084114532533432,0.9271216084956886,1,1,9,11,1,-0.0314960274199779,3,2,2,4,3,3,6,-0.9203798931832978,1,-0.2886528311122454,1.8626455112601068,0.813057658580388,2,4,1,4,0.6504588581512817,-0.7951632272572445,-0.12024172373467251,-0.1931536695452697,0,0,2,0,3,1,3,6,7,0,0,5,1.0628470222267627,2,2,0.09834700259358571,3,3,2,0.3013306155688838,0.8808212279140878,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,5,2010,8,4
237,0.805578574230079,3,-1.6628930854346002,-0.10661901085154135,1,0,2,3,3,1,0,5,8,3,0,5,7,7,0.7197863525655123,0.8786680880058652,1,1,3,4,3,-0.5744104693040701,3,2,2,4,3,1,4,-0.09132683160405926,1,-0.2886528311122454,0.06058103615498888,-0.14007238327272795,2,4,1,4,-0.38458963753773756,0.8776948696395165,-0.12024172373467251,0.43505830981782617,0,0,2,1,3,1,3,7,7,0,0,5,0.6042531412346772,2,2,-0.07476730807491112,3,3,2,2.200834675541595,0.35238640183150716,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,2,2010,8,4
238,-0.8521306835231489,3,1.020901317754631,0.15165316259808787,1,0,1,3,3,4,0,23,3,3,0,2,8,5,1.1834767634337737,1.0724821699651588,3,1,9,11,1,0.8327351249669442,4,2,2,5,3,1,1,-0.9730181828073765,1,-0.2886528311122454,2.5508711399434683,1.4515179736973078,2,4,1,4,1.3749928051335953,-0.7951632272572445,-0.12024172373467251,0.3398746765809935,0,0,2,0,3,1,3,7,7,0,0,5,1.1879180806791496,3,3,1.6142669122312334,3,3,2,0.5886505574134955,2.737892188147157,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0,0,0,-0.08768781151769864,12,2007,6,5
